@type,@id,@lat,@lon,name,name:hu,alt_name,alt_name:hu,old_name,old_name:hu,url:miserend
way,372523635,,,Szent Rókus-templom,,Belsővárosi templom,,,,http://miserend.hu/?templom=1638
way,372523636,,,Szent Vendel templom,,,,,,http://miserend.hu/?templom=1553
way,372523637,,,Szentháromság templom,,,,,,http://miserend.hu/?templom=1582
way,372523638,,,Szentháromság templom,,,,,,http://miserend.hu/?templom=1568
way,372523639,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=1554
way,372523640,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=1627
way,372523641,,,Fatimai Szent Szűz-templom,,,,,,http://miserend.hu/?templom=4924
way,372523642,,,Urunk Színeváltozása templom,,Ruzsai templom,,,,http://miserend.hu/?templom=1619
way,372523643,,,Urunk Mennybemenetele templom,,,,,,http://miserend.hu/?templom=1606
way,372524494,,,Urunk mennybemenetele templom,,,,,,http://miserend.hu/?templom=4464
way,372623598,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=1940
way,372634470,,,Alexandriai Szent Katalin-templom,,,,,,http://miserend.hu/?templom=1660
way,372634471,,,Alexandriai Szent Katalin-templom,,,,,,http://miserend.hu/?templom=1695
way,372634472,,,Jézus Szíve-templom,,,,,,http://miserend.hu/?templom=1696
way,372634473,,,Jézus mennybemenetele templom,,Porteleki templom,,,,http://miserend.hu/?templom=1687
way,372634474,,,Kisboldogasszony templom,,,,,,http://miserend.hu/?templom=1641
way,372634475,,,Kisboldogasszony-templom,,,,,,http://miserend.hu/?templom=1722
way,372634476,,,Kisboldogasszony-templom,,,,,,http://miserend.hu/?templom=5209
way,372634477,,,Kisnaményi Görögkatolikus kápolna,,,,,,http://miserend.hu/?templom=1667
way,372634478,,,Mindenszentek-temploma,,,,,,http://miserend.hu/?templom=1681
way,372634479,,,Mindenszentek-templom,,,,,,http://miserend.hu/?templom=1647
way,372634480,,,Mindenszentek-templom,,,,,,http://miserend.hu/?templom=1642
way,372634481,,,Nagyboldogasszony kápolna,,,,,,http://miserend.hu/?templom=1706
way,372634482,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=1715
way,372634483,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=1692
way,372634484,,,Szent Adorján templom,,,,,,http://miserend.hu/?templom=1670
way,372634485,,,Szent Alajos Templom,,,,,,http://miserend.hu/?templom=1703
way,372634486,,,Szent Bernát-kápolna,,,,,,http://miserend.hu/?templom=1662
way,372634487,,,Szent Borbála Bányásztemplom,,,,,,http://miserend.hu/?templom=1697
way,372634488,,,Szent Gellért templom,,,,,,http://miserend.hu/?templom=1711
way,372634489,,,Szent György vértanú-templom,,,,,,http://miserend.hu/?templom=1716
way,372634490,,,Szent Imre-templom,,,,,,http://miserend.hu/?templom=1701
way,372634491,,,Szent István király templom,,Belvárosi templom,,,,http://miserend.hu/?templom=1705
way,372634492,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=1698
way,372634493,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=2396
way,372634494,,,Szent István vértanú templom,,Szigethalmi Görögkatolikus templom,,,,http://miserend.hu/?templom=3754
way,372634496,,,Szent Jakab apostol templom,,,,,,http://miserend.hu/?templom=1649
way,372634500,,,Szent Jakab apostol-templom,,,,,,http://miserend.hu/?templom=1718
way,372634503,,,Szent József-templom,,,,,,http://miserend.hu/?templom=1699
way,372634505,,,Szent Kereszt felmagasztalása-templom,,,,,,http://miserend.hu/?templom=1674
way,372634506,,,Szent Kereszt felmagasztalása-templom,,,,,,http://miserend.hu/?templom=1646
way,372634507,,,Szent Kereszt-kápolna,,,,,,http://miserend.hu/?templom=1713
way,372634508,,,Szent László templom,,Makó-Újvárosi templom,,,,http://miserend.hu/?templom=1707
way,372634509,,,Szent László király-templom,,,,,,http://miserend.hu/?templom=1725
way,372634510,,,Szent László templom,,,,,,http://miserend.hu/?templom=1721
way,372634511,,,Örömhírvétel templom,,,,,,http://miserend.hu/?templom=3969
way,372634512,,,Szent László-templom,,Bokrosi templom,,,,http://miserend.hu/?templom=1653
way,372634514,,,Szent Mihály főangyal-templom,,,,,,http://miserend.hu/?templom=1672
way,372634515,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=1651
way,372634516,,,Szent Miklós püspök templom,,,,,,http://miserend.hu/?templom=1665
way,372634517,,,Szent Miklós püspök-templom,,,,,,http://miserend.hu/?templom=1724
way,372634518,,,Szent Márton püspök templom,,,,,,http://miserend.hu/?templom=1645
way,372634519,,,Szent Márton püspök-templom,,,,,,http://miserend.hu/?templom=1720
way,372634520,,,Szent Máté templom,,,,,,http://miserend.hu/?templom=1704
way,372634521,,,Szentháromság templom,,,,,,http://miserend.hu/?templom=1723
way,372634522,,,Szentháromság templom,,,,,,http://miserend.hu/?templom=1682
way,372634523,,,Szentlélek Eljövetele templom,,,,,,http://miserend.hu/?templom=1643
way,372634524,,,Szeplőtelen Fogantatás-templom,,,,,,http://miserend.hu/?templom=1666
way,372634525,,,Szeplőtelen Fogantatás templom,,Ráczkerti templom,,,,http://miserend.hu/?templom=1710
way,372634526,,,Szűz Mária Keresztények Segítsége templom,,,,,,http://miserend.hu/?templom=1726
way,372634527,,,Szűz Mária Neve-templom,,,,,,http://miserend.hu/?templom=1824
way,372634528,,,Szűz Mária Neve-templom,,,,,,http://miserend.hu/?templom=1719
way,372634529,,,Árpád-házi Szent Erzsébet templom,,,,,,http://miserend.hu/?templom=1671
way,372701199,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=3926
way,372701200,,,Nepomuki Szent János-kápolna,,,,,,http://miserend.hu/?templom=2700
way,372753351,,,Jézus mennybemenetele templom,,,,,,http://miserend.hu/?templom=1784
way,372753352,,,Jézus Szíve templom,,,,,,http://miserend.hu/?templom=1750
way,372753353,,,Keresztelő Szent János születése-templom,,,,,,http://miserend.hu/?templom=1785
way,372753354,,,Magyarok Nagyasszonya templom,,,,,,http://miserend.hu/?templom=1739
way,372753355,,,Mária Magdolna templom,,,,,,http://miserend.hu/?templom=1762
way,372753356,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=1744
way,372753357,,,Nagyboldogasszony templom,,,,,,http://miserend.hu/?templom=1742
way,372753358,,,Páduai Szent Antal templom,,Makó-Borgázói templom,,,,http://miserend.hu/?templom=1741
way,372753359,,,Sarlós Boldogasszony-templom,,,,,,http://miserend.hu/?templom=1751
way,372753360,,,Szent András-templom,,,,,,http://miserend.hu/?templom=1743
way,372753361,,,Szent István Király Templom,,,,,,http://miserend.hu/?templom=1758
way,372753362,,,Szent István király templom,,,,,,http://miserend.hu/?templom=1746
way,372753363,,,Szent Kereszt felmagasztalása templom,,,,,,http://miserend.hu/?templom=1755
way,372753364,,,Szent Kereszt feltalálása templom,,,,,,http://miserend.hu/?templom=1753
way,372753365,,,Szent Kereszt-templom,,,,,,http://miserend.hu/?templom=1779
way,372753366,,,Szent László király-templom,,,,,,http://miserend.hu/?templom=1764
way,372753367,,,Szent Mihály főangyal templom,,,,,,http://miserend.hu/?templom=1728
way,372753368,,,Örömhírvétel templom,,,,,,http://miserend.hu/?templom=3963
way,372753369,,,Szent Ágota-templom,,,,,,http://miserend.hu/?templom=1757
way,372753370,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=1781
way,372753371,,,Szentlélek-templom,,,,,,http://miserend.hu/?templom=1772
way,372753372,,,Szeplőtelen Fogantatás templom,,,,,,http://miserend.hu/?templom=1761
way,372753373,,,Szűz Mária Neve-templom,,,,,,http://miserend.hu/?templom=1783
way,372806760,,,Szűz Mária keresztények segítsége-kápolna,,Kútfeji templom,,,,http://miserend.hu/?templom=5081
way,372821393,,,Hétfájdalmú Szűzanya-templom,,,,,,http://miserend.hu/?templom=2715
way,372856502,,,Avilai Szent Teréz-templom,,,,,,http://miserend.hu/?templom=1817
way,372856503,,,Jézus Szíve Templom,,,,,,http://miserend.hu/?templom=1849
way,372856504,,,Jézus Szíve templom,,Marakodi-pusztai templom,,,,http://miserend.hu/?templom=1839
way,372856505,,,Jézus Szíve-templom,,,,,,http://miserend.hu/?templom=1821
way,372856506,,,Jézus szíve templom,,,,,,http://miserend.hu/?templom=1823
way,372856507,,,Kisboldogasszony-templom,,,,,,http://miserend.hu/?templom=1865
way,372856508,,,Krisztus király templom,,,,,,http://miserend.hu/?templom=1837
way,372856509,,,Krisztus király-templom,,Baglyasaljai templom,,,,http://miserend.hu/?templom=1838
way,372856510,,,Könnyező Pócsi Szűzanya kápolna,,Gyürei Görögkatolikus kápolna,,,,http://miserend.hu/?templom=1819
way,372856511,,,Magyarok Nagyasszonya templom,,,,,,http://miserend.hu/?templom=1862
way,372856512,,,Magyarok Nagyasszonya templom,,,,,,http://miserend.hu/?templom=1836
way,372856513,,,Magyarok Nagyasszonya és Szent László-templom,,Kerekharaszti templom,,,,http://miserend.hu/?templom=1786
way,372856514,,,Magyarok Nagyasszonya-templom,,Ondi Templom,,,,http://miserend.hu/?templom=1861
way,372856515,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=1842
way,372856516,,,Magyarok Nagyasszonya templom,,Somoskőújfalui templom,,,,http://miserend.hu/?templom=1840
way,372856517,,,Mária az egyház anyja templom,,,,,,http://miserend.hu/?templom=1793
way,372856518,,,Nagyboldogasszony Templom,,,,,,http://miserend.hu/?templom=1812
way,372856519,,,Nagyboldogasszony templom,,,,,,http://miserend.hu/?templom=1848
way,372856520,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=1852
way,372856521,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=1828
way,372856522,,,Páduai Szent Antal-templom,,,,,,http://miserend.hu/?templom=1822
way,372856523,,,Sarlós Boldogasszony-templom,,,,,,http://miserend.hu/?templom=1860
way,372856524,,,Szent Anna Templom,,,,,,http://miserend.hu/?templom=1863
way,372856525,,,Szent István király templom,,,,,,http://miserend.hu/?templom=1867
way,372856526,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=1813
way,372856527,,,Szent Joachim és Anna-templom,,,,,,http://miserend.hu/?templom=1854
way,372856528,,,Szent József-templom,,,,,,http://miserend.hu/?templom=1810
way,372856529,,,Szent Kereszt Felmagasztalása-templom,,Nagyecsedi római katolikus templom,,,,http://miserend.hu/?templom=1788
way,372856530,,,Szent Kereszt felmagasztalása-templom,,,,,,http://miserend.hu/?templom=1816
way,372856531,,,Szent László király-templom,,,,,,http://miserend.hu/?templom=1787
way,372856532,,,Szent Lénárd apát-templom,,,,,,http://miserend.hu/?templom=1820
way,372856533,,,Szent Lőrinc-templom,,,,,,http://miserend.hu/?templom=1814
way,372856534,,,Szent Mihály főangyal-templom,,,,,,http://miserend.hu/?templom=1859
way,372856535,,,Szent Miklós-templom,,,,,,http://miserend.hu/?templom=1846
way,372856536,,,Szent Márton templom,,,,,,http://miserend.hu/?templom=1797
way,372856537,,,Szent Péter és Pál apostol Templom,,,,,,http://miserend.hu/?templom=1866
way,372856538,,,Szent Péter és Pál apostol-templom,,,,,,http://miserend.hu/?templom=1815
way,372856539,,,Szent Péter és Pál apostolok-templom,,Szent Péter templom,,,,http://miserend.hu/?templom=1834
way,372856540,,,Szent Tamás templom,,,,,,http://miserend.hu/?templom=1795
way,372856541,,,Szentháromság Templom,,,,,,http://miserend.hu/?templom=1809
way,372856542,,,Szentháromság templom,,,,,,http://miserend.hu/?templom=1833
way,372856543,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=1864
way,372856545,,,Szűz Mária Neve Templom,,,,,,http://miserend.hu/?templom=1853
way,372856546,,,Szűz Mária Neve templom,,,,,,http://miserend.hu/?templom=1830
way,372856547,,,Szűz Mária Neve-templom,,,,,,http://miserend.hu/?templom=1818
way,372856548,,,Szűz Mária neve-kápolna,,,,,,http://miserend.hu/?templom=1800
way,372856549,,,Urunk mennybemenetele templom,,,,,,http://miserend.hu/?templom=1831
way,372968860,,,Havas Boldogasszony templom,,,,,,http://miserend.hu/?templom=1949
way,372968861,,,Isteni Irgalmasság-templom,,,,,,http://miserend.hu/?templom=1893
way,372968862,,,Jézus Szíve templom,,,,,,http://miserend.hu/?templom=2900
way,372968863,,,Jézus Szíve-templom,,,,,,http://miserend.hu/?templom=1900
way,372968864,,,Jézus Szíve templom,,Zagyvapálfalvai templom,,,,http://miserend.hu/?templom=1951
way,372968865,,,Jézus Szíve-templom,,,,,,http://miserend.hu/?templom=1895
way,372968866,,,Kisboldogasszony-templom,,,,,,http://miserend.hu/?templom=1878
way,372968867,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=1925
way,372968868,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=5039
way,372968869,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=1886
way,372968870,,,Nagyboldogasszony templom,,,,,,http://miserend.hu/?templom=1923
way,372968871,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=1939
way,372968872,,,Nagyboldogasszony-templom (pálos-piarista templom),,Piarista templom,,,,http://miserend.hu/?templom=1905
way,372968873,,,Rózsafüzér Királynője kápolna,,Rónafalui kápolna,,,,http://miserend.hu/?templom=1954
way,372968876,,,Szent András apostol-templom,,Zagyvarónai templom,,,,http://miserend.hu/?templom=1953
way,372968880,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=1908
way,372968884,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=1873
way,372968888,,,Szent Fülöp és Szent Jakab apostol-templom,,Hegyhátkisbéri templom,,,,http://miserend.hu/?templom=4726
way,372968891,,,Szent Imre kápolna,,Bagi-major kápolna,,,,http://miserend.hu/?templom=2901
way,372968893,,,Szent Imre-kápolna,,,,,,http://miserend.hu/?templom=1947
way,372968898,,,Szent Imre-templom,,,,,,http://miserend.hu/?templom=1937
way,372968902,,,Szent István király templom,,,,,,http://miserend.hu/?templom=1904
way,372968904,,,Szent István-templom,,,,,,http://miserend.hu/?templom=1896
way,372968905,,,Szent Kereszt Templom,,,,,,http://miserend.hu/?templom=1876
way,372968907,,,Szent Kereszt felmagasztalása-templom,,,,,,http://miserend.hu/?templom=1919
way,372968909,,,Szent Mihály Főangyal-templom,,,,,,http://miserend.hu/?templom=1879
way,372968910,,,Szent Mihály főangyal-templom,,,,,,http://miserend.hu/?templom=4810
way,372968914,,,Szent Miklós-templom,,,,,,http://miserend.hu/?templom=1909
way,372968918,,,Szent Kereszt felmagasztalása templom,,,,,,http://miserend.hu/?templom=3080
way,372968922,,,Szentháromság templom,,,,,,http://miserend.hu/?templom=1871
way,372968925,,,Szentháromság-templom,,Rábafüzesi templom,,,,http://miserend.hu/?templom=1906
way,372968930,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=1874
way,372968934,,,Szűz Mária Neve Templom,,,,,,http://miserend.hu/?templom=1897
way,372968937,,,Szűz Mária Világ Királynéja templom,,,,,,http://miserend.hu/?templom=1903
way,372968940,,,Árpád-házi Szent Erzsébet templom,,,,,,http://miserend.hu/?templom=1885
way,372968943,,,Árpád-házi Szent Erzsébet-templom,,,,,,http://miserend.hu/?templom=1882
way,372968946,,,Örök Ige templom,,,,,,http://miserend.hu/?templom=1911
way,373203512,,,Szent László-templom,,Postavölgyi templom,,,,http://miserend.hu/?templom=4330
way,373281130,,,Szent István király templom,,,,,,http://miserend.hu/?templom=616
way,373426703,,,Barátok temploma,,Szent Anna-templom,,,,http://miserend.hu/?templom=2008
way,373426704,,,Boldogságos Szűz Mária-kápolna,,,,,,http://miserend.hu/?templom=5197
way,373426705,,,Karácsonyi Kis Jézus templom,,Rómaifürdői Plébánia,,,,http://miserend.hu/?templom=2004
way,373426706,,,Keresztelő Szent János templom,,,,,,http://miserend.hu/?templom=1978
way,373426707,,,Keresztelő Szent János-templom,,,,,,http://miserend.hu/?templom=1963
way,373426708,,,Keresztelő Szent János-templom,,,,,,http://miserend.hu/?templom=1988
way,373426709,,,Nagyboldogasszony-templom,,Bakonygyiróti római katolikus templom,,,,http://miserend.hu/?templom=1961
way,373426710,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=1994
way,373426711,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=1990
way,373426712,,,Rózsafüzér Királynője-templom,,Zárdatemplom,,,,http://miserend.hu/?templom=2014
way,373426713,,,Sarlós Boldogasszony-templom,,,,,,http://miserend.hu/?templom=1968
way,373426714,,,Sarlós Boldogasszony-templom,,,,,,http://miserend.hu/?templom=1982
way,373426715,,,Szent András apostol-templom,,,,,,http://miserend.hu/?templom=1976
way,373426716,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=4748
way,373426717,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=1962
way,373426718,,,Szent Borbála-templom,,,,,,http://miserend.hu/?templom=2031
way,373426719,,,Szent György templom,,,,,,http://miserend.hu/?templom=2030
way,373426720,,,Szent Ilona-templom,,Öregtemplom,,,,http://miserend.hu/?templom=2006
way,373426721,,,Szent Ilona-templom,,,,,,http://miserend.hu/?templom=1985
way,373426722,,,Szent Imre templom,,,,,,http://miserend.hu/?templom=2035
way,373426723,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=1981
way,373426724,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=2027
way,373426725,,,Szent Janka templom,,,,,,http://miserend.hu/?templom=1984
way,373426726,,,Szent Kereszt-templom,,Péliföldszentkereszti Szent Kereszt-templom,,,,http://miserend.hu/?templom=2016
way,373426727,,,Szent Lénárd-templom,,Kőszegfalva városrész templom,,,,http://miserend.hu/?templom=2039
way,373426728,,,Szent Lőrinc-templom,,,,,,http://miserend.hu/?templom=2036
way,373426729,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=1997
way,373426730,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=2034
way,373426731,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=1989
way,373426732,,,Szent Miklós templom,,,,,,http://miserend.hu/?templom=1995
way,373426733,,,Szent Márton püspök-templom,,,,,,http://miserend.hu/?templom=1966
way,373426734,,,Szent Márton-templom,,,,,,http://miserend.hu/?templom=1971
way,373426735,,,Szent Péter és Pál-templom,,,,,,http://miserend.hu/?templom=1999
way,373426736,,,Szent Vendel-templom,,,,,,http://miserend.hu/?templom=1980
way,373426737,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=1959
way,373426738,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=2020
way,373426739,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=1996
way,373426740,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=1991
way,373426741,,,Szűz Mária neve templom,,,,,,http://miserend.hu/?templom=1977
way,373426742,,,Árpád-házi Szent Erzsébet templom,,,,,,http://miserend.hu/?templom=1973
way,373575216,,,Szent Péter és Pál apostolok-templom,,,,,,http://miserend.hu/?templom=2101
way,373602555,,,Bűn nélkül fogantatott Szűz Mária-templom,,,,,,http://miserend.hu/?templom=2060
way,373602556,,,Magyarok Nagyasszonya templom,,,,,,http://miserend.hu/?templom=2077
way,373602557,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=2107
way,373602558,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=2088
way,373602559,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=2048
way,373602560,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=2114
way,373602561,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=2132
way,373602562,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=2133
way,373602563,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=2070
way,373602564,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=2113
way,373602565,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=4957
way,373602566,,,Szent György vértanú-templom,,,,,,http://miserend.hu/?templom=2140
way,373602567,,,Szent Imre herceg-templom,,,,,,http://miserend.hu/?templom=4956
way,373602568,,,Szent István király-kápolna,,Zsörki kápolna,,,,http://miserend.hu/?templom=5217
way,373602569,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=2112
way,373602570,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=2103
way,373602571,,,Szent István-kápolna,,Iskolakápolna,,,,http://miserend.hu/?templom=2084
way,373602572,,,Szent József-templom,,,,,,http://miserend.hu/?templom=2096
way,373602573,,,Szent Lőrinc-templom,,,,,,http://miserend.hu/?templom=2090
way,373602574,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=2129
way,373602575,,,Szent Miklós-templom,,,,,,http://miserend.hu/?templom=2053
way,373602576,,,Szent Miklós-templom,,,,,,http://miserend.hu/?templom=2137
way,373602577,,,Szent Márton-templom,,pösei templom,,,,http://miserend.hu/?templom=2080
way,373602579,,,Szent Márton-templom,,,,,,http://miserend.hu/?templom=2120
way,373602580,,,Szent Móric-templom,,,,,,http://miserend.hu/?templom=2087
way,373602581,,,Szent Péter és Pál-kápolna,,Máriaújfalui kápolna,,,,http://miserend.hu/?templom=2086
way,373602582,,,Szent Péter és Pál-templom,,,,,,http://miserend.hu/?templom=2074
way,373602583,,,Szent Vid a 14 segítő szent-templom,,,,,,http://miserend.hu/?templom=2062
way,373602584,,,Szent Őrangyalok-templom,,,,,,http://miserend.hu/?templom=2118
way,373602586,,,Szentháromság-templom,,Hirdi templom,,,,http://miserend.hu/?templom=2116
way,373602587,,,Szentlélek-templom,,,,,,http://miserend.hu/?templom=2097
way,373602588,,,Szűz Mária Szent Neve-templom,,,,,,http://miserend.hu/?templom=5235
way,373602589,,,Szűz Mária az Egyház anyja-templom,,,,,,http://miserend.hu/?templom=5210
way,373637000,,,Gyümölcsoltó Boldogasszony templom,,,,,,http://miserend.hu/?templom=2211
way,373637001,,,Jézus mennybemenetele templom,,,,,,http://miserend.hu/?templom=2150
way,373637002,,,Jézus Szíve templom,,,,,,http://miserend.hu/?templom=2205
way,373637003,,,Jézus Szíve-templom,,,,,,http://miserend.hu/?templom=2173
way,373637004,,,Keresztelő Szent János-templom,,,,,,http://miserend.hu/?templom=2198
way,373637005,,,Kisboldogasszony-kápolna,,Homok-hegyi kápolna,,,,http://miserend.hu/?templom=2148
way,373637006,,,Legszentebb Megváltó-templom,,,,,,http://miserend.hu/?templom=2233
way,373637007,,,Lisieux-i Szent Teréz-templom,,,,,,http://miserend.hu/?templom=2144
way,373637008,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=2234
way,373637009,,,Mindenszentek-templom,,,,,,http://miserend.hu/?templom=2230
way,373637010,,,Munkás Szent József-templom,,,,,,http://miserend.hu/?templom=2210
way,373637011,,,Mária Szeplőtelen Szíve-templom,,,,,,http://miserend.hu/?templom=2149
way,373637012,,,Nagyboldogasszony-templom,,,,,,http://miserend.hu/?templom=2181
way,373637013,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=2164
way,373637014,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=2218
way,373637015,,,Sarlós Boldogasszony-templom,,,,,,http://miserend.hu/?templom=2162
way,373637016,,,Sarlós Boldogasszony-templom,,,,,,http://miserend.hu/?templom=2228
way,373637017,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=2203
way,373637018,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=2192
way,373637019,,,Szent György vértanú-templom,,,,,,http://miserend.hu/?templom=2229
way,373637020,,,Szent György-templom,,,,,,http://miserend.hu/?templom=2151
way,373637021,,,Szent Imre herceg templom,,,,,,http://miserend.hu/?templom=2196
way,373637022,,,Szent Imre-templom,,,,,,http://miserend.hu/?templom=2163
way,373637023,,,Szent István király-templom,,Csángó templom,,,,http://miserend.hu/?templom=2195
way,373637024,,,Szent Kereszt megtalálása-templom,,,,,,http://miserend.hu/?templom=2201
way,373637025,,,Szent Kereszt-templom,,Kajári templom,,,,http://miserend.hu/?templom=2182
way,373637026,,,Szent Mihály arkangyal-templom,,,,,,http://miserend.hu/?templom=2217
way,373637027,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=5232
way,373637028,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=2159
way,373637029,,,Szent Márton püspök-templom,,,,,,http://miserend.hu/?templom=2219
way,373637030,,,Szent Márton püspök-templom,,,,,,http://miserend.hu/?templom=2199
way,373637031,,,Szent Márton püspök-templom,,,,,,http://miserend.hu/?templom=2155
way,373637032,,,Szent Szabina-templom,,Szent Benedek Tanulmányi Ház - Bencés Tanulmányi Ház,,,,http://miserend.hu/?templom=2194
way,373637033,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=2220
way,373637035,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=2166
way,373637036,,,Szeplőtlen Fogantatás-templom,,,,,,http://miserend.hu/?templom=2165
way,373637046,,,Árpád-házi Szent Erzsébet-templom,,,,,,http://miserend.hu/?templom=2225
way,373690719,,,Assisi Szent Ferenc-templom,,,,,,http://miserend.hu/?templom=2245
way,373690720,,,Magyarok Nagyasszonya és Magyar Szentek-templom,,,,,,http://miserend.hu/?templom=2262
way,373690721,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=2242
way,373690722,,,Mária bemutatása-templom,,,,,,http://miserend.hu/?templom=2249
way,373690723,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=2246
way,373690724,,,Nepomuki Szent János-templom,,,,,,http://miserend.hu/?templom=2263
way,373690725,,,Páduai Szent Antal-templom,,,,,,http://miserend.hu/?templom=2267
way,373690726,,,Sarlós Boldogasszony-templom,,,,,,http://miserend.hu/?templom=2260
way,373690728,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=2250
way,373690729,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=2588
way,373690730,,,Szent Jakab-templom,,,,,,http://miserend.hu/?templom=2264
way,373690731,,,Szent Miklós-templom,,,,,,http://miserend.hu/?templom=2266
way,373690732,,,Szent Péter és Pál-templom,,Belvárosi templom,,,,http://miserend.hu/?templom=2269
way,373690733,,,Szent Rókus és Szent Sebestyén-kápolna,,,,,,http://miserend.hu/?templom=2240
way,373690734,,,"Szent Sebestyén, Rókus és Rozália-kápolna",,,,,,http://miserend.hu/?templom=2239
way,373690735,,,Szent Márton-templom,,,,,,http://miserend.hu/?templom=2251
way,373690736,,,Szent Vendel-templom,,,,,,http://miserend.hu/?templom=2238
way,373690737,,,Szentlélek-templom,,,,,,http://miserend.hu/?templom=2241
way,373690738,,,Árpád-házi Szent Erzsébet-templom,,,,,,http://miserend.hu/?templom=2258
way,373690739,,,Árpád-házi Szent Erzsébet-templom,,,,,,http://miserend.hu/?templom=2257
way,373696990,,,Kisboldogasszony-templom,,,,,,http://miserend.hu/?templom=2275
way,373696991,,,Loyolai Szent Ignác templom,,Vizivárosi templom,,,,http://miserend.hu/?templom=2284
way,373696992,,,Remete Szent Pál-templom,,Geresdi templom,,,,http://miserend.hu/?templom=2277
way,373696993,,,Szent Imre herceg-templom,,,,,,http://miserend.hu/?templom=2288
way,373696994,,,Szent István király-templom,,"Csingervölgy, Boldog Károly király",,,,http://miserend.hu/?templom=2276
way,373696995,,,Szent Lőrinc-templom,,,,,,http://miserend.hu/?templom=2285
way,373696996,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=2293
way,373696997,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=2282
way,373696998,,,Szent Márton püspök-templom,,Ajkarendeki templom,,,,http://miserend.hu/?templom=2283
way,373696999,,,Szentháromság és Szűz Mária neve-kápolna,,csicsói Segítő Mária-kápolna,,,,http://miserend.hu/?templom=2273
way,373697000,,,Szűz Mária Szeplőtelen Szíve-templom,,Bódéi Templom,,,,http://miserend.hu/?templom=2274
